"id","displayName","brand","merchant","category","price","asin","imageUrl","imageUrlHostname","imageUrlMatchesMerchantDomain","purchaseUrl","resolvedUrl","hasPurchaseUrl","validUrl","hostname","merchantMatchesDomain","affiliateRuleConfigured","affiliateMarkerPresent","placeholderAffiliateTag","duplicateRawUrl","suspiciousUrl","runtimeAffiliateMarkerPresent","imageUrlPresent","active","swipeEligible","imageApproved","isCurated","duplicateTitleFields","duplicateTitleFieldValuesDiffer","titleFieldsPresent","suspiciousBrandValue","status","launchStatus","manualReady","notes","launchNotes","manualOpened","manualPageLoads","manualRightProduct","manualRightRetailer","manualNo404","manualNoWeirdRedirect","manualMobileIssue","manualFixNeeded","manualNotes"
"oc5cA7dxEVFJRFFKRgS4","Modern Side Table","SwipeShop Studio","Amazon","storage","156.99","","https://picsum.photos/seed/tables_180/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Side%20Table%20SwipeShop%20Studio%20tables","https://www.amazon.ca/s?k=Modern%20Side%20Table%20SwipeShop%20Studio%20tables","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"oonOKl2FYHBjlZO9rjP5","Minimal Wall Mirror","SwipeShop Studio","Amazon","mirrors","86.99","","https://picsum.photos/seed/mirrors_90/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors","https://www.amazon.ca/s?k=Minimal%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"p0mgBVXaPwmrRSIBdWBb","Bold Bench","SwipeShop Studio","Amazon","storage","161.99","","https://picsum.photos/seed/seating_25/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Bold%20Bench%20SwipeShop%20Studio%20seating","https://www.amazon.ca/s?k=Bold%20Bench%20SwipeShop%20Studio%20seating","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"p7QaKRQuSUas16wLF9qi","Minimal Pendant Light","SwipeShop Studio","Amazon","lighting","89.99","","https://picsum.photos/seed/lighting_03/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Pendant%20Light%20SwipeShop%20Studio%20Lighting","https://www.amazon.ca/s?k=Minimal%20Pendant%20Light%20SwipeShop%20Studio%20Lighting","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pHu8wW1kQ7rcbbmhkxOh","Modern Pillow Set","SwipeShop Studio","Amazon","cozy-bedroom","69.99","","https://picsum.photos/seed/bedding_151/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Pillow%20Set%20SwipeShop%20Studio%20bedding","https://www.amazon.ca/s?k=Modern%20Pillow%20Set%20SwipeShop%20Studio%20bedding","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pPyYSqJByrNTJPDth9qo","Neutral Console Table","SwipeShop Studio","Amazon","storage","135.99","","https://picsum.photos/seed/tables_43/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Neutral%20Console%20Table%20SwipeShop%20Studio%20tables","https://www.amazon.ca/s?k=Neutral%20Console%20Table%20SwipeShop%20Studio%20tables","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pSEPGqygx8W1Xzr0KciF","Minimal Planter","SwipeShop Studio","Amazon","plants","36.99","","https://picsum.photos/seed/plants_15/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Planter%20SwipeShop%20Studio%20plants","https://www.amazon.ca/s?k=Minimal%20Planter%20SwipeShop%20Studio%20plants","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pUM1CSL93ew4mDxqiwQF","Modern Table Lamp","SwipeShop Studio","Amazon","lighting","67.99","","https://picsum.photos/seed/lighting_157/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Table%20Lamp%20SwipeShop%20Studio%20lighting","https://www.amazon.ca/s?k=Modern%20Table%20Lamp%20SwipeShop%20Studio%20lighting","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pWmcfHd54WF1iPy6H6j5","Cozy Console Table","SwipeShop Studio","Amazon","storage","132.99","","https://picsum.photos/seed/tables_72/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Console%20Table%20SwipeShop%20Studio%20tables","https://www.amazon.ca/s?k=Cozy%20Console%20Table%20SwipeShop%20Studio%20tables","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pZgsXhD1xtHc9OzeuXx1","Neutral Area Rug","SwipeShop Studio","Amazon","storage","79.99","","https://picsum.photos/seed/rugs_01/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Neutral%20Area%20Rug%20SwipeShop%20Studio%20Rugs","https://www.amazon.ca/s?k=Neutral%20Area%20Rug%20SwipeShop%20Studio%20Rugs","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pawLTvHRUNWaDT3y9nZR","Soft Pendant Light","SwipeShop Studio","Amazon","lighting","64.99","","https://picsum.photos/seed/lighting_76/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Soft%20Pendant%20Light%20SwipeShop%20Studio%20lighting","https://www.amazon.ca/s?k=Soft%20Pendant%20Light%20SwipeShop%20Studio%20lighting","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pfUZW5aBH96RitbGB8qa","Cozy Bench","SwipeShop Studio","Amazon","storage","152.99","","https://picsum.photos/seed/seating_102/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Bench%20SwipeShop%20Studio%20seating","https://www.amazon.ca/s?k=Cozy%20Bench%20SwipeShop%20Studio%20seating","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pgHv0X2IkFFJck1sZuna","Cozy Canvas Art","SwipeShop Studio","Amazon","wall-decor","66.99","","https://picsum.photos/seed/wall_art_40/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Canvas%20Art%20SwipeShop%20Studio%20wall_art","https://www.amazon.ca/s?k=Cozy%20Canvas%20Art%20SwipeShop%20Studio%20wall_art","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"preakj797TXCmq0dhGRO","Abstract Canvas Print","SwipeShop Studio","Amazon","wall-decor","39.99","","https://picsum.photos/seed/wall_art_01/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Abstract%20Canvas%20Print%20SwipeShop%20Studio%20Wall%20Art","https://www.amazon.ca/s?k=Abstract%20Canvas%20Print%20SwipeShop%20Studio%20Wall%20Art","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pwl74qVhsbb3TF0B2KB4","Bold Indoor Plant","SwipeShop Studio","Amazon","plants","33.99","","https://picsum.photos/seed/plants_194/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Bold%20Indoor%20Plant%20SwipeShop%20Studio%20plants","https://www.amazon.ca/s?k=Bold%20Indoor%20Plant%20SwipeShop%20Studio%20plants","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pyawCnDtBZfYEPXb8tKQ","Neutral Duvet Set","SwipeShop Studio","Amazon","cozy-bedroom","87.99","","https://picsum.photos/seed/bedding_57/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Neutral%20Duvet%20Set%20SwipeShop%20Studio%20bedding","https://www.amazon.ca/s?k=Neutral%20Duvet%20Set%20SwipeShop%20Studio%20bedding","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"q1vKaqkFam60f0CNhgn4","Cozy Throw Blanket","SwipeShop Studio","Amazon","cozy-bedroom","39.99","","https://picsum.photos/seed/bedding_02/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Throw%20Blanket%20SwipeShop%20Studio%20Bedding","https://www.amazon.ca/s?k=Cozy%20Throw%20Blanket%20SwipeShop%20Studio%20Bedding","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"q56kUUA6smXy7lOyuCHI","Soft Canvas Art","SwipeShop Studio","Amazon","wall-decor","57.99","","https://picsum.photos/seed/wall_art_187/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Soft%20Canvas%20Art%20SwipeShop%20Studio%20wall_art","https://www.amazon.ca/s?k=Soft%20Canvas%20Art%20SwipeShop%20Studio%20wall_art","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"qb5Zv4DHwWkhWtxOhnU9","Minimal Ceramic Set","SwipeShop Studio","Amazon","storage","22.99","","https://picsum.photos/seed/kitchen_decor_132/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor","https://www.amazon.ca/s?k=Minimal%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"qhrS6WY8NksMJsPK3833","Cozy Potted Plant","SwipeShop Studio","Amazon","plants","24.99","","https://picsum.photos/seed/plants_181/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Potted%20Plant%20SwipeShop%20Studio%20plants","https://www.amazon.ca/s?k=Cozy%20Potted%20Plant%20SwipeShop%20Studio%20plants","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"qyCE78k5t65imFonqNgd","Bold Wall Mirror","SwipeShop Studio","Amazon","mirrors","65.99","","https://picsum.photos/seed/mirrors_153/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Bold%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors","https://www.amazon.ca/s?k=Bold%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"r4ey0vdEGwckjUEBM6QL","Arc Floor Lamp","SwipeShop Studio","Amazon","lighting","129.99","","https://picsum.photos/seed/lighting_02/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Arc%20Floor%20Lamp%20SwipeShop%20Studio%20Lighting","https://www.amazon.ca/s?k=Arc%20Floor%20Lamp%20SwipeShop%20Studio%20Lighting","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"rFBatjZVN98Q24F4LLeL","Bold Wall Mirror","SwipeShop Studio","Amazon","mirrors","83.99","","https://picsum.photos/seed/mirrors_89/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Bold%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors","https://www.amazon.ca/s?k=Bold%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"rFOJ2ltaC5V4V3u6GuBY","Neutral Organizer","SwipeShop Studio","Amazon","storage","53.99","","https://picsum.photos/seed/storage_59/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Neutral%20Organizer%20SwipeShop%20Studio%20storage","https://www.amazon.ca/s?k=Neutral%20Organizer%20SwipeShop%20Studio%20storage","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"rLioOfyazsay4L1Vq2hx","Modern Storage Basket","SwipeShop Studio","Amazon","storage","32.99","","https://picsum.photos/seed/storage_32/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Storage%20Basket%20SwipeShop%20Studio%20storage","https://www.amazon.ca/s?k=Modern%20Storage%20Basket%20SwipeShop%20Studio%20storage","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"rVsYdR2MgFKJ7JeT8jrM","Minimal Indoor Plant","SwipeShop Studio","Amazon","plants","36.99","","https://picsum.photos/seed/plants_195/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Indoor%20Plant%20SwipeShop%20Studio%20plants","https://www.amazon.ca/s?k=Minimal%20Indoor%20Plant%20SwipeShop%20Studio%20plants","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"rat1FuLonn1lbEHHuUw0","Soft Storage Basket","SwipeShop Studio","Amazon","storage","38.99","","https://picsum.photos/seed/storage_54/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Soft%20Storage%20Basket%20SwipeShop%20Studio%20storage","https://www.amazon.ca/s?k=Soft%20Storage%20Basket%20SwipeShop%20Studio%20storage","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"rcRRaBSPgP77hVHGbwNT","Bold Stool","SwipeShop Studio","Amazon","storage","161.99","","https://picsum.photos/seed/seating_45/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Bold%20Stool%20SwipeShop%20Studio%20seating","https://www.amazon.ca/s?k=Bold%20Stool%20SwipeShop%20Studio%20seating","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"rzv3rhrJBNhvBDH72X9U","Soft Coffee Table","SwipeShop Studio","Amazon","storage","129.99","","https://picsum.photos/seed/tables_31/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Soft%20Coffee%20Table%20SwipeShop%20Studio%20tables","https://www.amazon.ca/s?k=Soft%20Coffee%20Table%20SwipeShop%20Studio%20tables","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"s8HtgAJI3uU4YqrQqbha","Minimal Pendant Light","SwipeShop Studio","Amazon","lighting","58.99","","https://picsum.photos/seed/lighting_104/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Pendant%20Light%20SwipeShop%20Studio%20lighting","https://www.amazon.ca/s?k=Minimal%20Pendant%20Light%20SwipeShop%20Studio%20lighting","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
