"id","displayName","brand","merchant","category","price","imageUrlHostname","imageUrlMatchesMerchantDomain","purchaseUrl","isCurated","duplicateTitleFields","titleFieldsPresent","suspiciousBrandValue","status","launchStatus","manualReady","notes","launchNotes","manualOpened","manualPageLoads","manualRightProduct","manualRightRetailer","manualNo404","manualNoWeirdRedirect","manualMobileIssue","manualFixNeeded","manualNotes"
"mIvsTTucnzIYIF6YuaW0","Minimal Round Mirror","SwipeShop Studio","Amazon","mirrors","59.99","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Round%20Mirror%20SwipeShop%20Studio%20mirrors","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"mK2XYsW8heUc0R00ZeMB","Minimal Stool","SwipeShop Studio","Amazon","storage","161.99","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Stool%20SwipeShop%20Studio%20seating","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"mVQR5GjTJi3AJ4EoxIoh","Soft Sheet Set","SwipeShop Studio","Amazon","cozy-bedroom","75.99","picsum.photos","no","https://www.amazon.ca/s?k=Soft%20Sheet%20Set%20SwipeShop%20Studio%20bedding","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"mYvYBKV813h3gkWQAfyA","Modern Wall Mirror","SwipeShop Studio","Amazon","mirrors","80.99","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"mjeNC3o1wliIYiOmMjqh","Modern Table Lamp","SwipeShop Studio","Amazon","lighting","58.99","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Table%20Lamp%20SwipeShop%20Studio%20lighting","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"mvPRDTn6IsO4iXZEjiQY","Classic Sheet Set","SwipeShop Studio","Amazon","cozy-bedroom","75.99","picsum.photos","no","https://www.amazon.ca/s?k=Classic%20Sheet%20Set%20SwipeShop%20Studio%20bedding","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"n7CixAyzX7ApsDEarXMx","Cozy Framed Print","SwipeShop Studio","Amazon","wall-decor","48.99","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Framed%20Print%20SwipeShop%20Studio%20wall_art","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"nLo9o6x6y2jkZU7ujQnf","Bold Area Rug","SwipeShop Studio","Amazon","storage","106.99","picsum.photos","no","https://www.amazon.ca/s?k=Bold%20Area%20Rug%20SwipeShop%20Studio%20rugs","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"nu9kOptvs4WUH4NquOBh","Cozy Sheet Set","SwipeShop Studio","Amazon","cozy-bedroom","84.99","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Sheet%20Set%20SwipeShop%20Studio%20bedding","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"nxz00imXbyok2gm230LZ","Cozy Vanity Mirror","SwipeShop Studio","Amazon","mirrors","62.99","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"nyLBIxbTpxtUzI9TQNpQ","Minimal Indoor Plant","SwipeShop Studio","Amazon","plants","45.99","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Indoor%20Plant%20SwipeShop%20Studio%20plants","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"o2hAe9TlzqEvU2gDVIdo","Classic Bench","SwipeShop Studio","Amazon","storage","176.99","picsum.photos","no","https://www.amazon.ca/s?k=Classic%20Bench%20SwipeShop%20Studio%20seating","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"oCIOqIGeOwgWDBHjgFIT","Bold Duvet Set","SwipeShop Studio","Amazon","cozy-bedroom","90.99","picsum.photos","no","https://www.amazon.ca/s?k=Bold%20Duvet%20Set%20SwipeShop%20Studio%20bedding","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"oCf3DkyrDJOHY4B4yDFp","Soft Storage Basket","SwipeShop Studio","Amazon","storage","32.99","picsum.photos","no","https://www.amazon.ca/s?k=Soft%20Storage%20Basket%20SwipeShop%20Studio%20storage","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"oT5E2kxygOQJkiS0tMbt","Neutral Planter","SwipeShop Studio","Amazon","plants","27.99","picsum.photos","no","https://www.amazon.ca/s?k=Neutral%20Planter%20SwipeShop%20Studio%20plants","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"oVugwD7FWV0cRgzscTk9","Bold Floor Lamp","SwipeShop Studio","Amazon","lighting","58.99","picsum.photos","no","https://www.amazon.ca/s?k=Bold%20Floor%20Lamp%20SwipeShop%20Studio%20lighting","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"oXy0jFymiEQRSPlSwZy6","Neutral Area Rug","SwipeShop Studio","Amazon","storage","82.99","picsum.photos","no","https://www.amazon.ca/s?k=Neutral%20Area%20Rug%20SwipeShop%20Studio%20rugs","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"oZAbog7OScIwskEvwGfu","Modern Stool","SwipeShop Studio","Amazon","storage","167.99","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Stool%20SwipeShop%20Studio%20seating","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"oc5cA7dxEVFJRFFKRgS4","Modern Side Table","SwipeShop Studio","Amazon","storage","156.99","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Side%20Table%20SwipeShop%20Studio%20tables","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"oonOKl2FYHBjlZO9rjP5","Minimal Wall Mirror","SwipeShop Studio","Amazon","mirrors","86.99","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"p0mgBVXaPwmrRSIBdWBb","Bold Bench","SwipeShop Studio","Amazon","storage","161.99","picsum.photos","no","https://www.amazon.ca/s?k=Bold%20Bench%20SwipeShop%20Studio%20seating","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"p7QaKRQuSUas16wLF9qi","Minimal Pendant Light","SwipeShop Studio","Amazon","lighting","89.99","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Pendant%20Light%20SwipeShop%20Studio%20Lighting","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pHu8wW1kQ7rcbbmhkxOh","Modern Pillow Set","SwipeShop Studio","Amazon","cozy-bedroom","69.99","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Pillow%20Set%20SwipeShop%20Studio%20bedding","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pPyYSqJByrNTJPDth9qo","Neutral Console Table","SwipeShop Studio","Amazon","storage","135.99","picsum.photos","no","https://www.amazon.ca/s?k=Neutral%20Console%20Table%20SwipeShop%20Studio%20tables","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pSEPGqygx8W1Xzr0KciF","Minimal Planter","SwipeShop Studio","Amazon","plants","36.99","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Planter%20SwipeShop%20Studio%20plants","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pUM1CSL93ew4mDxqiwQF","Modern Table Lamp","SwipeShop Studio","Amazon","lighting","67.99","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Table%20Lamp%20SwipeShop%20Studio%20lighting","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pWmcfHd54WF1iPy6H6j5","Cozy Console Table","SwipeShop Studio","Amazon","storage","132.99","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Console%20Table%20SwipeShop%20Studio%20tables","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pZgsXhD1xtHc9OzeuXx1","Neutral Area Rug","SwipeShop Studio","Amazon","storage","79.99","picsum.photos","no","https://www.amazon.ca/s?k=Neutral%20Area%20Rug%20SwipeShop%20Studio%20Rugs","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pawLTvHRUNWaDT3y9nZR","Soft Pendant Light","SwipeShop Studio","Amazon","lighting","64.99","picsum.photos","no","https://www.amazon.ca/s?k=Soft%20Pendant%20Light%20SwipeShop%20Studio%20lighting","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pfUZW5aBH96RitbGB8qa","Cozy Bench","SwipeShop Studio","Amazon","storage","152.99","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Bench%20SwipeShop%20Studio%20seating","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pgHv0X2IkFFJck1sZuna","Cozy Canvas Art","SwipeShop Studio","Amazon","wall-decor","66.99","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Canvas%20Art%20SwipeShop%20Studio%20wall_art","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"preakj797TXCmq0dhGRO","Abstract Canvas Print","SwipeShop Studio","Amazon","wall-decor","39.99","picsum.photos","no","https://www.amazon.ca/s?k=Abstract%20Canvas%20Print%20SwipeShop%20Studio%20Wall%20Art","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pwl74qVhsbb3TF0B2KB4","Bold Indoor Plant","SwipeShop Studio","Amazon","plants","33.99","picsum.photos","no","https://www.amazon.ca/s?k=Bold%20Indoor%20Plant%20SwipeShop%20Studio%20plants","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pyawCnDtBZfYEPXb8tKQ","Neutral Duvet Set","SwipeShop Studio","Amazon","cozy-bedroom","87.99","picsum.photos","no","https://www.amazon.ca/s?k=Neutral%20Duvet%20Set%20SwipeShop%20Studio%20bedding","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"q1vKaqkFam60f0CNhgn4","Cozy Throw Blanket","SwipeShop Studio","Amazon","cozy-bedroom","39.99","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Throw%20Blanket%20SwipeShop%20Studio%20Bedding","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"q56kUUA6smXy7lOyuCHI","Soft Canvas Art","SwipeShop Studio","Amazon","wall-decor","57.99","picsum.photos","no","https://www.amazon.ca/s?k=Soft%20Canvas%20Art%20SwipeShop%20Studio%20wall_art","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"qb5Zv4DHwWkhWtxOhnU9","Minimal Ceramic Set","SwipeShop Studio","Amazon","storage","22.99","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"qhrS6WY8NksMJsPK3833","Cozy Potted Plant","SwipeShop Studio","Amazon","plants","24.99","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Potted%20Plant%20SwipeShop%20Studio%20plants","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"qyCE78k5t65imFonqNgd","Bold Wall Mirror","SwipeShop Studio","Amazon","mirrors","65.99","picsum.photos","no","https://www.amazon.ca/s?k=Bold%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"r4ey0vdEGwckjUEBM6QL","Arc Floor Lamp","SwipeShop Studio","Amazon","lighting","129.99","picsum.photos","no","https://www.amazon.ca/s?k=Arc%20Floor%20Lamp%20SwipeShop%20Studio%20Lighting","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"rFBatjZVN98Q24F4LLeL","Bold Wall Mirror","SwipeShop Studio","Amazon","mirrors","83.99","picsum.photos","no","https://www.amazon.ca/s?k=Bold%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"rFOJ2ltaC5V4V3u6GuBY","Neutral Organizer","SwipeShop Studio","Amazon","storage","53.99","picsum.photos","no","https://www.amazon.ca/s?k=Neutral%20Organizer%20SwipeShop%20Studio%20storage","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
