"id","displayName","name","title","brand","merchant","retailer","category","price","purchaseUrl","asin","imageUrl","imageApproved","isCurated","active","swipeEligible"
"YvE475fCziRiv9Whxc85","Modern Console Table","Modern Console Table","Modern Console Table","SwipeShop Studio","Amazon","Amazon","storage","153.99","https://www.amazon.ca/s?k=Modern%20Console%20Table%20SwipeShop%20Studio%20tables","","https://picsum.photos/seed/tables_139/600/600","no","no","yes","no"
"YvletTVSb4y2V93At3zs","Linen Duvet Set","Linen Duvet Set","Linen Duvet Set","SwipeShop Studio","Amazon","Amazon","cozy-bedroom","119.99","https://www.amazon.ca/s?k=Linen%20Duvet%20Set%20SwipeShop%20Studio%20Bedding","","https://picsum.photos/seed/bedding_01/600/600","no","no","yes","no"
"YwqJSZC0iyA1sVKSngLP","Minimal Stool","Minimal Stool","Minimal Stool","SwipeShop Studio","Amazon","Amazon","storage","170.99","https://www.amazon.ca/s?k=Minimal%20Stool%20SwipeShop%20Studio%20seating","","https://picsum.photos/seed/seating_118/600/600","no","no","yes","no"
"YzwTNCZfBNm9d1jH361I","Minimal Sheet Set","Minimal Sheet Set","Minimal Sheet Set","SwipeShop Studio","Amazon","Amazon","cozy-bedroom","81.99","https://www.amazon.ca/s?k=Minimal%20Sheet%20Set%20SwipeShop%20Studio%20bedding","","https://picsum.photos/seed/bedding_165/600/600","no","no","yes","no"
"Z1hQqKQppIb2GvZf0WtZ","Modern Kitchen Decor","Modern Kitchen Decor","Modern Kitchen Decor","SwipeShop Studio","Amazon","Amazon","storage","40.99","https://www.amazon.ca/s?k=Modern%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor","","https://picsum.photos/seed/kitchen_decor_28/600/600","no","no","yes","no"
"Z5IoBoU02qqJ5PB4FKxj","Classic Area Rug","Classic Area Rug","Classic Area Rug","SwipeShop Studio","Amazon","Amazon","storage","79.99","https://www.amazon.ca/s?k=Classic%20Area%20Rug%20SwipeShop%20Studio%20rugs","","https://picsum.photos/seed/rugs_1/600/600","no","no","yes","no"
"Z5bYHi3h9vXtvdLmqJHA","Modern Pendant Light","Modern Pendant Light","Modern Pendant Light","SwipeShop Studio","Amazon","Amazon","lighting","49.99","https://www.amazon.ca/s?k=Modern%20Pendant%20Light%20SwipeShop%20Studio%20lighting","","https://picsum.photos/seed/lighting_71/600/600","no","no","yes","no"
"ZDHJpHAXW7JRObMDAKxl","Faux Olive Tree","Faux Olive Tree","Faux Olive Tree","SwipeShop Studio","Amazon","Amazon","plants","79.99","https://www.amazon.ca/s?k=Faux%20Olive%20Tree%20SwipeShop%20Studio%20Plants","","https://picsum.photos/seed/plants_01/600/600","no","no","yes","no"
"ZDyjaR2ecEf4Hiww79bo","Classic Serving Tray","Classic Serving Tray","Classic Serving Tray","SwipeShop Studio","Amazon","Amazon","storage","37.99","https://www.amazon.ca/s?k=Classic%20Serving%20Tray%20SwipeShop%20Studio%20kitchen_decor","","https://picsum.photos/seed/kitchen_decor_17/600/600","no","no","yes","no"
"ZHQQu0drsLfdbG1wVvTx","Modern Side Table","Modern Side Table","Modern Side Table","SwipeShop Studio","Amazon","Amazon","storage","150.99","https://www.amazon.ca/s?k=Modern%20Side%20Table%20SwipeShop%20Studio%20tables","","https://picsum.photos/seed/tables_28/600/600","no","no","yes","no"
"ZMTZ9rPmPnW9rjvkcwkS","Bold Side Table","Bold Side Table","Bold Side Table","SwipeShop Studio","Amazon","Amazon","storage","156.99","https://www.amazon.ca/s?k=Bold%20Side%20Table%20SwipeShop%20Studio%20tables","","https://picsum.photos/seed/tables_170/600/600","no","no","yes","no"
"ZOm6BmGTgOKLxR6wlZoo","Soft Area Rug","Soft Area Rug","Soft Area Rug","SwipeShop Studio","Amazon","Amazon","storage","100.99","https://www.amazon.ca/s?k=Soft%20Area%20Rug%20SwipeShop%20Studio%20rugs","","https://picsum.photos/seed/rugs_78/600/600","no","no","yes","no"
"ZTItaQCUe7vea3t8HFu6","Bold Canvas Art","Bold Canvas Art","Bold Canvas Art","SwipeShop Studio","Amazon","Amazon","wall-decor","48.99","https://www.amazon.ca/s?k=Bold%20Canvas%20Art%20SwipeShop%20Studio%20wall_art","","https://picsum.photos/seed/wall_art_34/600/600","no","no","yes","no"
"ZcXP7VzpDRzm16uExeGj","Soft Organizer","Soft Organizer","Soft Organizer","SwipeShop Studio","Amazon","Amazon","storage","53.99","https://www.amazon.ca/s?k=Soft%20Organizer%20SwipeShop%20Studio%20storage","","https://picsum.photos/seed/storage_19/600/600","no","no","yes","no"
"ZgYmLLJ39JJ8Rv2Suuis","Cozy Round Mirror","Cozy Round Mirror","Cozy Round Mirror","SwipeShop Studio","Amazon","Amazon","mirrors","71.99","https://www.amazon.ca/s?k=Cozy%20Round%20Mirror%20SwipeShop%20Studio%20mirrors","","https://picsum.photos/seed/mirrors_185/600/600","no","no","yes","no"
"ZxIeNU5te8aBHeMNmbfY","Neutral Area Rug","Neutral Area Rug","Neutral Area Rug","SwipeShop Studio","Amazon","Amazon","storage","79.99","https://www.amazon.ca/s?k=Neutral%20Area%20Rug%20SwipeShop%20Studio%20Rugs","","https://picsum.photos/seed/rug_a/600/600","no","no","yes","no"
"amZQpAM0J3fwFKjVvT8J","Minimal Bar Stool","Minimal Bar Stool","Minimal Bar Stool","SwipeShop Studio","Amazon","Amazon","storage","89.99","https://www.amazon.ca/s?k=Minimal%20Bar%20Stool%20SwipeShop%20Studio%20Seating","","https://picsum.photos/seed/seating_03/600/600","no","no","yes","no"
"amazon_B06ZYH411W","Command Display Floating Wall Shelves Set","Command Display Floating Wall Shelves Set","Command Display Floating Wall Shelves Set","Command","Amazon.ca","Amazon.ca","wall-decor","25.02","https://www.amazon.ca/dp/B06ZYH411W","B06ZYH411W","https://m.media-amazon.com/images/I/71C6kInVA0L._AC_SY879_.jpg","yes","yes","yes","yes"
"amazon_B07X9JQQZ1","MADIZZ Velvet Throw Pillow Covers Set of 2","MADIZZ Velvet Throw Pillow Covers Set of 2","MADIZZ Velvet Throw Pillow Covers Set of 2","MADIZZ","Amazon.ca","Amazon.ca","cozy-bedroom","24.99","https://www.amazon.ca/dp/B07X9JQQZ1","B07X9JQQZ1","https://m.media-amazon.com/images/I/81u4zQegrIS._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B07Y5HTRVD","Dahey Gold Hanging Round Wall Mirror","Dahey Gold Hanging Round Wall Mirror","Dahey Gold Hanging Round Wall Mirror","Dahey","Amazon.ca","Amazon.ca","mirrors","22.99","https://www.amazon.ca/dp/B07Y5HTRVD","B07Y5HTRVD","https://m.media-amazon.com/images/I/61qpbCI8JhL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0848JGM78","COCODOR Flower Reed Diffuser Set White Jasmine","COCODOR Flower Reed Diffuser Set White Jasmine","COCODOR Flower Reed Diffuser Set White Jasmine","Cocod'or","Amazon.ca","Amazon.ca","shelf-styling","27.99","https://www.amazon.ca/dp/B0848JGM78","B0848JGM78","https://m.media-amazon.com/images/I/61h2tXuDjjL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B08CMJNDRY","LONGWIN Hanging Gold Circle Mirror","LONGWIN Hanging Gold Circle Mirror","LONGWIN Hanging Gold Circle Mirror","LONGWIN","Amazon.ca","Amazon.ca","mirrors","32.99","https://www.amazon.ca/dp/B08CMJNDRY","B08CMJNDRY","https://m.media-amazon.com/images/I/51kEt8mw4GL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B09183JKQ5","Neutral Farmhouse Pillow Covers Set of 4","Neutral Farmhouse Pillow Covers Set of 4","Neutral Farmhouse Pillow Covers Set of 4","homefeelzydys","Amazon.ca","Amazon.ca","cozy-bedroom","16.99","https://www.amazon.ca/dp/B09183JKQ5","B09183JKQ5","https://m.media-amazon.com/images/I/71QsVXg8LeL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B09J1FKQL4","Tyawon Glass Flameless LED Candles Pack of 3","Tyawon Glass Flameless LED Candles Pack of 3","Tyawon Glass Flameless LED Candles Pack of 3","Tyawon","Amazon.ca","Amazon.ca","cozy-bedroom","29.69","https://www.amazon.ca/dp/B09J1FKQL4","B09J1FKQL4","https://m.media-amazon.com/images/I/717cR+ilcQL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B09S8W8HK8","Hbnlai 3-Bulb Propagation Station","Hbnlai 3-Bulb Propagation Station","Hbnlai 3-Bulb Propagation Station","Hbnlai","Amazon.ca","Amazon.ca","shelf-styling","19.99","https://www.amazon.ca/dp/B09S8W8HK8","B09S8W8HK8","https://m.media-amazon.com/images/I/71SX40wpnqL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B09TZKJ5BG","CEMABT Donut Ceramic Vase","CEMABT Donut Ceramic Vase","CEMABT Donut Ceramic Vase","CEMABT","Amazon.ca","Amazon.ca","shelf-styling","16.99","https://www.amazon.ca/dp/B09TZKJ5BG","B09TZKJ5BG","https://m.media-amazon.com/images/I/71y0wKJHZ0L._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0BQ3N3HS1","CEMABT Ceramic Body Face Vase","CEMABT Ceramic Body Face Vase","CEMABT Ceramic Body Face Vase","CEMABT","Amazon.ca","Amazon.ca","shelf-styling","18.99","https://www.amazon.ca/dp/B0BQ3N3HS1","B0BQ3N3HS1","https://m.media-amazon.com/images/I/6161YWsMUkL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0BW14CKJ3","OrganiHaus Fabric Storage Bins 3-Pack","OrganiHaus Fabric Storage Bins 3-Pack","OrganiHaus Fabric Storage Bins 3-Pack","OrganiHaus","Amazon.ca","Amazon.ca","storage","34.99","https://www.amazon.ca/dp/B0BW14CKJ3","B0BW14CKJ3","https://m.media-amazon.com/images/I/919mPWgGkXL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0BWXXJZ32","PowerKing 2-Tier Desk Shelf Organizer","PowerKing 2-Tier Desk Shelf Organizer","PowerKing 2-Tier Desk Shelf Organizer","PowerKing","Amazon.ca","Amazon.ca","desk-setup","29.99","https://www.amazon.ca/dp/B0BWXXJZ32","B0BWXXJZ32","https://m.media-amazon.com/images/I/71Bqknw0PQL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0BXCSW7YV","Quzenu Black and White Boho Wall Art Set","Quzenu Black and White Boho Wall Art Set","Quzenu Black and White Boho Wall Art Set","Quzenu","Amazon.ca","Amazon.ca","wall-decor","24.73","https://www.amazon.ca/dp/B0BXCSW7YV","B0BXCSW7YV","https://m.media-amazon.com/images/I/71Ac2Y1ypoL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0BZ8DZV6D","Der Rose 3-Piece Mini Faux Succulent Set","Der Rose 3-Piece Mini Faux Succulent Set","Der Rose 3-Piece Mini Faux Succulent Set","Der Rose","Amazon.ca","Amazon.ca","plants","19.99","https://www.amazon.ca/dp/B0BZ8DZV6D","B0BZ8DZV6D","https://m.media-amazon.com/images/I/81UChF-GWVL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0BZTT3MKR","EDISHINE Tripod Table Lamp","EDISHINE Tripod Table Lamp","EDISHINE Tripod Table Lamp","EDISHINE","Amazon.ca","Amazon.ca","lighting","36.99","https://www.amazon.ca/dp/B0BZTT3MKR","B0BZTT3MKR","https://m.media-amazon.com/images/I/81hd5Sql6fL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0C27CF35D","StorageWorks Fabric Storage Bins 2-Pack","StorageWorks Fabric Storage Bins 2-Pack","StorageWorks Fabric Storage Bins 2-Pack","StorageWorks","Amazon.ca","Amazon.ca","storage","27.35","https://www.amazon.ca/dp/B0C27CF35D","B0C27CF35D","https://m.media-amazon.com/images/I/61HKdN5slmL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0C5M5HHQT","Lewondr Corduroy Throw Pillow Covers Set of 4","Lewondr Corduroy Throw Pillow Covers Set of 4","Lewondr Corduroy Throw Pillow Covers Set of 4","Lewondr","Amazon.ca","Amazon.ca","cozy-bedroom","24.99","https://www.amazon.ca/dp/B0C5M5HHQT","B0C5M5HHQT","https://m.media-amazon.com/images/I/81O-cg2L6uL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0C9MJ749Q","LUSHARBOR Battery Powered Table Lamp with Timer","LUSHARBOR Battery Powered Table Lamp with Timer","LUSHARBOR Battery Powered Table Lamp with Timer","LUSHARBOR","Amazon.ca","Amazon.ca","lighting","29.99","https://www.amazon.ca/dp/B0C9MJ749Q","B0C9MJ749Q","https://m.media-amazon.com/images/I/81-JPsbZGdL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0CB7F7G6L","PowerKing White Wood Desk Shelf Organizer","PowerKing White Wood Desk Shelf Organizer","PowerKing White Wood Desk Shelf Organizer","PowerKing","Amazon.ca","Amazon.ca","desk-setup","25.99","https://www.amazon.ca/dp/B0CB7F7G6L","B0CB7F7G6L","https://m.media-amazon.com/images/I/7193--rlu7L._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0CDLP9SQ3","CEREMONY Wooden Incense Holder with Glass Ash Catcher","CEREMONY Wooden Incense Holder with Glass Ash Catcher","CEREMONY Wooden Incense Holder with Glass Ash Catcher","CEREMONY","Amazon.ca","Amazon.ca","shelf-styling","23.99","https://www.amazon.ca/dp/B0CDLP9SQ3","B0CDLP9SQ3","https://m.media-amazon.com/images/I/61HTszC6IHL._AC_SY879_.jpg","yes","yes","yes","yes"
"amazon_B0CSXLCL45","Home & Honor Mountain Canvas Wall Art Set","Home & Honor Mountain Canvas Wall Art Set","Home & Honor Mountain Canvas Wall Art Set","Home & Honor","Amazon.ca","Amazon.ca","wall-decor","29.84","https://www.amazon.ca/dp/B0CSXLCL45","B0CSXLCL45","https://m.media-amazon.com/images/I/61BoEqZS6SL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0CXXD2TFZ","Der Rose 2-Piece Faux Hanging Plant Set","Der Rose 2-Piece Faux Hanging Plant Set","Der Rose 2-Piece Faux Hanging Plant Set","Der Rose","Amazon.ca","Amazon.ca","plants","26.99","https://www.amazon.ca/dp/B0CXXD2TFZ","B0CXXD2TFZ","https://m.media-amazon.com/images/I/814dRWyGaIL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0D47BFZ2G","Bwodke Framed Neutral Abstract Wall Art Set","Bwodke Framed Neutral Abstract Wall Art Set","Bwodke Framed Neutral Abstract Wall Art Set","Bwodke","Amazon.ca","Amazon.ca","wall-decor","19.99","https://www.amazon.ca/dp/B0D47BFZ2G","B0D47BFZ2G","https://m.media-amazon.com/images/I/71IPBcmKhZL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0D5HWK1XD","HERCHR Bedside Table Lamp","HERCHR Bedside Table Lamp","HERCHR Bedside Table Lamp","HERCHR","Amazon.ca","Amazon.ca","lighting","22.39","https://www.amazon.ca/dp/B0D5HWK1XD","B0D5HWK1XD","https://m.media-amazon.com/images/I/81XtYh4k8ML._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0D93DQZQD","Hbluefat 2-Tier Desktop Organizer Shelf","Hbluefat 2-Tier Desktop Organizer Shelf","Hbluefat 2-Tier Desktop Organizer Shelf","Hbluefat","Amazon.ca","Amazon.ca","desk-setup","36.8","https://www.amazon.ca/dp/B0D93DQZQD","B0D93DQZQD","https://m.media-amazon.com/images/I/61ObneF52kL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0DDC6WXLN","Jukercici Collapsible Storage Baskets 2-Pack","Jukercici Collapsible Storage Baskets 2-Pack","Jukercici Collapsible Storage Baskets 2-Pack","Jukercici","Amazon.ca","Amazon.ca","storage","36.99","https://www.amazon.ca/dp/B0DDC6WXLN","B0DDC6WXLN","https://m.media-amazon.com/images/I/616vB++L0KL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0DFD4XCPB","HOMKOKO Small Storage Box with Handles","HOMKOKO Small Storage Box with Handles","HOMKOKO Small Storage Box with Handles","HOMKOKO","Amazon.ca","Amazon.ca","storage","21.49","https://www.amazon.ca/dp/B0DFD4XCPB","B0DFD4XCPB","https://m.media-amazon.com/images/I/71R1HYMJv1L._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0DNLXG9NB","YCHMIR Small Round Wall Mirror","YCHMIR Small Round Wall Mirror","YCHMIR Small Round Wall Mirror","YCHMIR","Amazon.ca","Amazon.ca","mirrors","21.99","https://www.amazon.ca/dp/B0DNLXG9NB","B0DNLXG9NB","https://m.media-amazon.com/images/I/619vK9xd3NL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0F3J3R5J2","MODOJOART Framed Neutral Abstract Canvas Wall Art Set","MODOJOART Framed Neutral Abstract Canvas Wall Art Set","MODOJOART Framed Neutral Abstract Canvas Wall Art Set","MODOJOART","Amazon.ca","Amazon.ca","wall-decor","39.91","https://www.amazon.ca/dp/B0F3J3R5J2","B0F3J3R5J2","https://m.media-amazon.com/images/I/71SVY7S9DgL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0F5HNF9DN","SEENSINY Rechargeable Cordless Touch Bedside Lamp","SEENSINY Rechargeable Cordless Touch Bedside Lamp","SEENSINY Rechargeable Cordless Touch Bedside Lamp","SEENSINY","Amazon.ca","Amazon.ca","lighting","25.99","https://www.amazon.ca/dp/B0F5HNF9DN","B0F5HNF9DN","https://m.media-amazon.com/images/I/71919A3IEAL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0F93NDNTM","EDISHINE 13.4 Inch Wood Table Lamp","EDISHINE 13.4 Inch Wood Table Lamp","EDISHINE 13.4 Inch Wood Table Lamp","EDISHINE","Amazon.ca","Amazon.ca","lighting","33.99","https://www.amazon.ca/dp/B0F93NDNTM","B0F93NDNTM","https://m.media-amazon.com/images/I/71qmmtA4kFL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0FDG5C999","MEKOTRIN Cordless Glass Bedside Table Lamp","MEKOTRIN Cordless Glass Bedside Table Lamp","MEKOTRIN Cordless Glass Bedside Table Lamp","MEKOTRIN","Amazon.ca","Amazon.ca","lighting","35.99","https://www.amazon.ca/dp/B0FDG5C999","B0FDG5C999","https://m.media-amazon.com/images/I/81xBdMs7yJL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0FNN2B414","ESUNYD Candle Warmer Lamp with Timer","ESUNYD Candle Warmer Lamp with Timer","ESUNYD Candle Warmer Lamp with Timer","ESUNYD","Amazon.ca","Amazon.ca","lighting","26.99","https://www.amazon.ca/dp/B0FNN2B414","B0FNN2B414","https://m.media-amazon.com/images/I/81bKlnL7QSL._AC_SX679_.jpg","yes","yes","yes","yes"
"amazon_B0G8TGGTWG","Erosebridal Abstract Modern Black Beige Canvas Wall Art Set of 3","Erosebridal Abstract Modern Black Beige Canvas Wall Art Set of 3","Erosebridal Abstract Modern Black Beige Canvas Wall Art Set of 3","Erosebridal","Amazon.ca","Amazon.ca","wall-decor","40.79","https://www.amazon.ca/dp/B0G8TGGTWG","B0G8TGGTWG","https://m.media-amazon.com/images/I/61m0uTyE0TL._AC_SX679_.jpg","yes","yes","yes","yes"
"bBJcJFGmgEoE1ChtyAOn","Classic Planter","Classic Planter","Classic Planter","SwipeShop Studio","Amazon","Amazon","plants","39.99","https://www.amazon.ca/s?k=Classic%20Planter%20SwipeShop%20Studio%20plants","","https://picsum.photos/seed/plants_176/600/600","no","no","yes","no"
"bEHvLMnTh6jJz5nHgSmx","Modern Bench","Modern Bench","Modern Bench","SwipeShop Studio","Amazon","Amazon","storage","152.99","https://www.amazon.ca/s?k=Modern%20Bench%20SwipeShop%20Studio%20seating","","https://picsum.photos/seed/seating_112/600/600","no","no","yes","no"
"baEYmrocQmXI8mfbLPN9","Cozy Organizer","Cozy Organizer","Cozy Organizer","SwipeShop Studio","Amazon","Amazon","storage","29.99","https://www.amazon.ca/s?k=Cozy%20Organizer%20SwipeShop%20Studio%20storage","","https://picsum.photos/seed/storage_111/600/600","no","no","yes","no"
"bcTlOJGTwTXk9TN5CC45","Classic Wall Poster","Classic Wall Poster","Classic Wall Poster","SwipeShop Studio","Amazon","Amazon","wall-decor","48.99","https://www.amazon.ca/s?k=Classic%20Wall%20Poster%20SwipeShop%20Studio%20wall_art","","https://picsum.photos/seed/wall_art_144/600/600","no","no","yes","no"
"c2C0u6TEnrNktMtkOb9r","Minimal Kitchen Decor","Minimal Kitchen Decor","Minimal Kitchen Decor","SwipeShop Studio","Amazon","Amazon","storage","34.99","https://www.amazon.ca/s?k=Minimal%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor","","https://picsum.photos/seed/kitchen_decor_56/600/600","no","no","yes","no"
"cIeVJ9mW3iuC1cYdJySU","Neutral Wall Poster","Neutral Wall Poster","Neutral Wall Poster","SwipeShop Studio","Amazon","Amazon","wall-decor","54.99","https://www.amazon.ca/s?k=Neutral%20Wall%20Poster%20SwipeShop%20Studio%20wall_art","","https://picsum.photos/seed/wall_art_166/600/600","no","no","yes","no"
"cSW416UVLkW9wB19XOUt","Bold Kitchen Decor","Bold Kitchen Decor","Bold Kitchen Decor","SwipeShop Studio","Amazon","Amazon","storage","28.99","https://www.amazon.ca/s?k=Bold%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor","","https://picsum.photos/seed/kitchen_decor_134/600/600","no","no","yes","no"
"cTqVOpeH2ayJtf2x2NIb","Classic Coffee Table","Classic Coffee Table","Classic Coffee Table","SwipeShop Studio","Amazon","Amazon","storage","144.99","https://www.amazon.ca/s?k=Classic%20Coffee%20Table%20SwipeShop%20Studio%20tables","","https://picsum.photos/seed/tables_186/600/600","no","no","yes","no"
"d6RzYbC7Z8zDipGVHd0I","Minimal Potted Plant","Minimal Potted Plant","Minimal Potted Plant","SwipeShop Studio","Amazon","Amazon","plants","48.99","https://www.amazon.ca/s?k=Minimal%20Potted%20Plant%20SwipeShop%20Studio%20plants","","https://picsum.photos/seed/plants_179/600/600","no","no","yes","no"
"dE2oETI1TWhenrj8nSqF","Minimal Table Lamp","Minimal Table Lamp","Minimal Table Lamp","SwipeShop Studio","Amazon","Amazon","lighting","52.99","https://www.amazon.ca/s?k=Minimal%20Table%20Lamp%20SwipeShop%20Studio%20lighting","","https://picsum.photos/seed/lighting_42/600/600","no","no","yes","no"
"dJJLDx6BcOxxyI5ShA6R","Cozy Throw Blanket","Cozy Throw Blanket","Cozy Throw Blanket","SwipeShop Studio","Amazon","Amazon","cozy-bedroom","39.99","https://www.amazon.ca/s?k=Cozy%20Throw%20Blanket%20SwipeShop%20Studio%20Bedding","","https://picsum.photos/seed/bedding_02/600/600","no","no","yes","no"
"dLvA7L7anaF7FT6o98aX","Cozy Indoor Plant","Cozy Indoor Plant","Cozy Indoor Plant","SwipeShop Studio","Amazon","Amazon","plants","45.99","https://www.amazon.ca/s?k=Cozy%20Indoor%20Plant%20SwipeShop%20Studio%20plants","","https://picsum.photos/seed/plants_78/600/600","no","no","yes","no"
"dSpIxVadZkNOfoU6ZOny","Soft Area Rug","Soft Area Rug","Soft Area Rug","SwipeShop Studio","Amazon","Amazon","storage","100.99","https://www.amazon.ca/s?k=Soft%20Area%20Rug%20SwipeShop%20Studio%20rugs","","https://picsum.photos/seed/rugs_138/600/600","no","no","yes","no"
"dVsxPh8k9RHP71k2kLAv","Neutral Ceramic Set","Neutral Ceramic Set","Neutral Ceramic Set","SwipeShop Studio","Amazon","Amazon","storage","43.99","https://www.amazon.ca/s?k=Neutral%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor","","https://picsum.photos/seed/kitchen_decor_179/600/600","no","no","yes","no"
"djCJPyOs5GB8tpqx4XNo","Cozy Indoor Plant","Cozy Indoor Plant","Cozy Indoor Plant","SwipeShop Studio","Amazon","Amazon","plants","45.99","https://www.amazon.ca/s?k=Cozy%20Indoor%20Plant%20SwipeShop%20Studio%20plants","","https://picsum.photos/seed/plants_128/600/600","no","no","yes","no"
"e92apQTJxx6KcFPBAHoR","Modern Accent Chair","Modern Accent Chair","Modern Accent Chair","SwipeShop Studio","Amazon","Amazon","storage","164.99","https://www.amazon.ca/s?k=Modern%20Accent%20Chair%20SwipeShop%20Studio%20seating","","https://picsum.photos/seed/seating_156/600/600","no","no","yes","no"
"eYinwcQCMN8hJ3KtmVj6","Modern Organizer","Modern Organizer","Modern Organizer","SwipeShop Studio","Amazon","Amazon","storage","47.99","https://www.amazon.ca/s?k=Modern%20Organizer%20SwipeShop%20Studio%20storage","","https://picsum.photos/seed/storage_37/600/600","no","no","yes","no"
"ehiiXoBlePcrdKXD8UDe","Bold Framed Print","Bold Framed Print","Bold Framed Print","SwipeShop Studio","Amazon","Amazon","wall-decor","63.99","https://www.amazon.ca/s?k=Bold%20Framed%20Print%20SwipeShop%20Studio%20wall_art","","https://picsum.photos/seed/wall_art_99/600/600","no","no","yes","no"
"eiD5VtLMP1w0FsuRPvKl","Cozy Serving Tray","Cozy Serving Tray","Cozy Serving Tray","SwipeShop Studio","Amazon","Amazon","storage","43.99","https://www.amazon.ca/s?k=Cozy%20Serving%20Tray%20SwipeShop%20Studio%20kitchen_decor","","https://picsum.photos/seed/kitchen_decor_99/600/600","no","no","yes","no"
"evUTMN0Gr1tHHnx9KVEb","Neutral Pendant Light","Neutral Pendant Light","Neutral Pendant Light","SwipeShop Studio","Amazon","Amazon","lighting","64.99","https://www.amazon.ca/s?k=Neutral%20Pendant%20Light%20SwipeShop%20Studio%20lighting","","https://picsum.photos/seed/lighting_196/600/600","no","no","yes","no"
"exYAmdurg6SHcD8lW5rZ","Classic Wall Poster","Classic Wall Poster","Classic Wall Poster","SwipeShop Studio","Amazon","Amazon","wall-decor","45.99","https://www.amazon.ca/s?k=Classic%20Wall%20Poster%20SwipeShop%20Studio%20wall_art","","https://picsum.photos/seed/wall_art_123/600/600","no","no","yes","no"
"ezHm8QS7zTYU0j7RaAEn","Cozy Coffee Table","Cozy Coffee Table","Cozy Coffee Table","SwipeShop Studio","Amazon","Amazon","storage","144.99","https://www.amazon.ca/s?k=Cozy%20Coffee%20Table%20SwipeShop%20Studio%20tables","","https://picsum.photos/seed/tables_116/600/600","no","no","yes","no"
"f8TK3P82TTGRLJ2Njbfi","Soft Framed Print","Soft Framed Print","Soft Framed Print","SwipeShop Studio","Amazon","Amazon","wall-decor","66.99","https://www.amazon.ca/s?k=Soft%20Framed%20Print%20SwipeShop%20Studio%20wall_art","","https://picsum.photos/seed/wall_art_160/600/600","no","no","yes","no"
"fAg3kZD0krl9DWXkbOJ1","Modern Ceramic Set","Modern Ceramic Set","Modern Ceramic Set","SwipeShop Studio","Amazon","Amazon","storage","25.99","https://www.amazon.ca/s?k=Modern%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor","","https://picsum.photos/seed/kitchen_decor_73/600/600","no","no","yes","no"
"fCKgia0uU8LnURx0JZn7","Modern Potted Plant","Modern Potted Plant","Modern Potted Plant","SwipeShop Studio","Amazon","Amazon","plants","39.99","https://www.amazon.ca/s?k=Modern%20Potted%20Plant%20SwipeShop%20Studio%20plants","","https://picsum.photos/seed/plants_86/600/600","no","no","yes","no"
"fCng9Vx9Z3UbbHYNi6Iw","Classic Stool","Classic Stool","Classic Stool","SwipeShop Studio","Amazon","Amazon","storage","152.99","https://www.amazon.ca/s?k=Classic%20Stool%20SwipeShop%20Studio%20seating","","https://picsum.photos/seed/seating_12/600/600","no","no","yes","no"
