"id","name","retailer","category","price","asin","purchaseUrl","resolvedUrl","hasUrl","validUrl","hostname","retailerMatchesDomain","affiliateRuleConfigured","affiliateMarkerPresent","placeholderAffiliateTag","duplicateRawUrl","suspiciousUrl","runtimeAffiliateMarkerPresent","dataStatus","launchStatus","manualReady","notes","launchNotes","manualOpened","manualPageLoads","manualRightProduct","manualRightRetailer","manualNo404","manualNoWeirdRedirect","manualMobileIssue","manualFixNeeded","manualNotes"
"mYvYBKV813h3gkWQAfyA","Modern Wall Mirror","Amazon","mirrors","80.99","","https://www.amazon.ca/s?k=Modern%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors","https://www.amazon.ca/s?k=Modern%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"mjeNC3o1wliIYiOmMjqh","Modern Table Lamp","Amazon","lighting","58.99","","https://www.amazon.ca/s?k=Modern%20Table%20Lamp%20SwipeShop%20Studio%20lighting","https://www.amazon.ca/s?k=Modern%20Table%20Lamp%20SwipeShop%20Studio%20lighting","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"mvPRDTn6IsO4iXZEjiQY","Classic Sheet Set","Amazon","cozy-bedroom","75.99","","https://www.amazon.ca/s?k=Classic%20Sheet%20Set%20SwipeShop%20Studio%20bedding","https://www.amazon.ca/s?k=Classic%20Sheet%20Set%20SwipeShop%20Studio%20bedding","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"n7CixAyzX7ApsDEarXMx","Cozy Framed Print","Amazon","wall-decor","48.99","","https://www.amazon.ca/s?k=Cozy%20Framed%20Print%20SwipeShop%20Studio%20wall_art","https://www.amazon.ca/s?k=Cozy%20Framed%20Print%20SwipeShop%20Studio%20wall_art","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"nLo9o6x6y2jkZU7ujQnf","Bold Area Rug","Amazon","storage","106.99","","https://www.amazon.ca/s?k=Bold%20Area%20Rug%20SwipeShop%20Studio%20rugs","https://www.amazon.ca/s?k=Bold%20Area%20Rug%20SwipeShop%20Studio%20rugs","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"nu9kOptvs4WUH4NquOBh","Cozy Sheet Set","Amazon","cozy-bedroom","84.99","","https://www.amazon.ca/s?k=Cozy%20Sheet%20Set%20SwipeShop%20Studio%20bedding","https://www.amazon.ca/s?k=Cozy%20Sheet%20Set%20SwipeShop%20Studio%20bedding","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"nxz00imXbyok2gm230LZ","Cozy Vanity Mirror","Amazon","mirrors","62.99","","https://www.amazon.ca/s?k=Cozy%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors","https://www.amazon.ca/s?k=Cozy%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"nyLBIxbTpxtUzI9TQNpQ","Minimal Indoor Plant","Amazon","plants","45.99","","https://www.amazon.ca/s?k=Minimal%20Indoor%20Plant%20SwipeShop%20Studio%20plants","https://www.amazon.ca/s?k=Minimal%20Indoor%20Plant%20SwipeShop%20Studio%20plants","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"o2hAe9TlzqEvU2gDVIdo","Classic Bench","Amazon","storage","176.99","","https://www.amazon.ca/s?k=Classic%20Bench%20SwipeShop%20Studio%20seating","https://www.amazon.ca/s?k=Classic%20Bench%20SwipeShop%20Studio%20seating","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"oCIOqIGeOwgWDBHjgFIT","Bold Duvet Set","Amazon","cozy-bedroom","90.99","","https://www.amazon.ca/s?k=Bold%20Duvet%20Set%20SwipeShop%20Studio%20bedding","https://www.amazon.ca/s?k=Bold%20Duvet%20Set%20SwipeShop%20Studio%20bedding","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"oCf3DkyrDJOHY4B4yDFp","Soft Storage Basket","Amazon","storage","32.99","","https://www.amazon.ca/s?k=Soft%20Storage%20Basket%20SwipeShop%20Studio%20storage","https://www.amazon.ca/s?k=Soft%20Storage%20Basket%20SwipeShop%20Studio%20storage","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"oT5E2kxygOQJkiS0tMbt","Neutral Planter","Amazon","plants","27.99","","https://www.amazon.ca/s?k=Neutral%20Planter%20SwipeShop%20Studio%20plants","https://www.amazon.ca/s?k=Neutral%20Planter%20SwipeShop%20Studio%20plants","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"oVugwD7FWV0cRgzscTk9","Bold Floor Lamp","Amazon","lighting","58.99","","https://www.amazon.ca/s?k=Bold%20Floor%20Lamp%20SwipeShop%20Studio%20lighting","https://www.amazon.ca/s?k=Bold%20Floor%20Lamp%20SwipeShop%20Studio%20lighting","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"oXy0jFymiEQRSPlSwZy6","Neutral Area Rug","Amazon","storage","82.99","","https://www.amazon.ca/s?k=Neutral%20Area%20Rug%20SwipeShop%20Studio%20rugs","https://www.amazon.ca/s?k=Neutral%20Area%20Rug%20SwipeShop%20Studio%20rugs","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"oZAbog7OScIwskEvwGfu","Modern Stool","Amazon","storage","167.99","","https://www.amazon.ca/s?k=Modern%20Stool%20SwipeShop%20Studio%20seating","https://www.amazon.ca/s?k=Modern%20Stool%20SwipeShop%20Studio%20seating","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"oc5cA7dxEVFJRFFKRgS4","Modern Side Table","Amazon","storage","156.99","","https://www.amazon.ca/s?k=Modern%20Side%20Table%20SwipeShop%20Studio%20tables","https://www.amazon.ca/s?k=Modern%20Side%20Table%20SwipeShop%20Studio%20tables","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"oonOKl2FYHBjlZO9rjP5","Minimal Wall Mirror","Amazon","mirrors","86.99","","https://www.amazon.ca/s?k=Minimal%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors","https://www.amazon.ca/s?k=Minimal%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"p0mgBVXaPwmrRSIBdWBb","Bold Bench","Amazon","storage","161.99","","https://www.amazon.ca/s?k=Bold%20Bench%20SwipeShop%20Studio%20seating","https://www.amazon.ca/s?k=Bold%20Bench%20SwipeShop%20Studio%20seating","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"p7QaKRQuSUas16wLF9qi","Minimal Pendant Light","Amazon","lighting","89.99","","https://www.amazon.ca/s?k=Minimal%20Pendant%20Light%20SwipeShop%20Studio%20Lighting","https://www.amazon.ca/s?k=Minimal%20Pendant%20Light%20SwipeShop%20Studio%20Lighting","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pHu8wW1kQ7rcbbmhkxOh","Modern Pillow Set","Amazon","cozy-bedroom","69.99","","https://www.amazon.ca/s?k=Modern%20Pillow%20Set%20SwipeShop%20Studio%20bedding","https://www.amazon.ca/s?k=Modern%20Pillow%20Set%20SwipeShop%20Studio%20bedding","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pPyYSqJByrNTJPDth9qo","Neutral Console Table","Amazon","storage","135.99","","https://www.amazon.ca/s?k=Neutral%20Console%20Table%20SwipeShop%20Studio%20tables","https://www.amazon.ca/s?k=Neutral%20Console%20Table%20SwipeShop%20Studio%20tables","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pSEPGqygx8W1Xzr0KciF","Minimal Planter","Amazon","plants","36.99","","https://www.amazon.ca/s?k=Minimal%20Planter%20SwipeShop%20Studio%20plants","https://www.amazon.ca/s?k=Minimal%20Planter%20SwipeShop%20Studio%20plants","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pUM1CSL93ew4mDxqiwQF","Modern Table Lamp","Amazon","lighting","67.99","","https://www.amazon.ca/s?k=Modern%20Table%20Lamp%20SwipeShop%20Studio%20lighting","https://www.amazon.ca/s?k=Modern%20Table%20Lamp%20SwipeShop%20Studio%20lighting","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pWmcfHd54WF1iPy6H6j5","Cozy Console Table","Amazon","storage","132.99","","https://www.amazon.ca/s?k=Cozy%20Console%20Table%20SwipeShop%20Studio%20tables","https://www.amazon.ca/s?k=Cozy%20Console%20Table%20SwipeShop%20Studio%20tables","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pZgsXhD1xtHc9OzeuXx1","Neutral Area Rug","Amazon","storage","79.99","","https://www.amazon.ca/s?k=Neutral%20Area%20Rug%20SwipeShop%20Studio%20Rugs","https://www.amazon.ca/s?k=Neutral%20Area%20Rug%20SwipeShop%20Studio%20Rugs","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pawLTvHRUNWaDT3y9nZR","Soft Pendant Light","Amazon","lighting","64.99","","https://www.amazon.ca/s?k=Soft%20Pendant%20Light%20SwipeShop%20Studio%20lighting","https://www.amazon.ca/s?k=Soft%20Pendant%20Light%20SwipeShop%20Studio%20lighting","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pfUZW5aBH96RitbGB8qa","Cozy Bench","Amazon","storage","152.99","","https://www.amazon.ca/s?k=Cozy%20Bench%20SwipeShop%20Studio%20seating","https://www.amazon.ca/s?k=Cozy%20Bench%20SwipeShop%20Studio%20seating","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pgHv0X2IkFFJck1sZuna","Cozy Canvas Art","Amazon","wall-decor","66.99","","https://www.amazon.ca/s?k=Cozy%20Canvas%20Art%20SwipeShop%20Studio%20wall_art","https://www.amazon.ca/s?k=Cozy%20Canvas%20Art%20SwipeShop%20Studio%20wall_art","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"preakj797TXCmq0dhGRO","Abstract Canvas Print","Amazon","wall-decor","39.99","","https://www.amazon.ca/s?k=Abstract%20Canvas%20Print%20SwipeShop%20Studio%20Wall%20Art","https://www.amazon.ca/s?k=Abstract%20Canvas%20Print%20SwipeShop%20Studio%20Wall%20Art","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pwl74qVhsbb3TF0B2KB4","Bold Indoor Plant","Amazon","plants","33.99","","https://www.amazon.ca/s?k=Bold%20Indoor%20Plant%20SwipeShop%20Studio%20plants","https://www.amazon.ca/s?k=Bold%20Indoor%20Plant%20SwipeShop%20Studio%20plants","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"pyawCnDtBZfYEPXb8tKQ","Neutral Duvet Set","Amazon","cozy-bedroom","87.99","","https://www.amazon.ca/s?k=Neutral%20Duvet%20Set%20SwipeShop%20Studio%20bedding","https://www.amazon.ca/s?k=Neutral%20Duvet%20Set%20SwipeShop%20Studio%20bedding","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"q1vKaqkFam60f0CNhgn4","Cozy Throw Blanket","Amazon","cozy-bedroom","39.99","","https://www.amazon.ca/s?k=Cozy%20Throw%20Blanket%20SwipeShop%20Studio%20Bedding","https://www.amazon.ca/s?k=Cozy%20Throw%20Blanket%20SwipeShop%20Studio%20Bedding","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"q56kUUA6smXy7lOyuCHI","Soft Canvas Art","Amazon","wall-decor","57.99","","https://www.amazon.ca/s?k=Soft%20Canvas%20Art%20SwipeShop%20Studio%20wall_art","https://www.amazon.ca/s?k=Soft%20Canvas%20Art%20SwipeShop%20Studio%20wall_art","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"qb5Zv4DHwWkhWtxOhnU9","Minimal Ceramic Set","Amazon","storage","22.99","","https://www.amazon.ca/s?k=Minimal%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor","https://www.amazon.ca/s?k=Minimal%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"qhrS6WY8NksMJsPK3833","Cozy Potted Plant","Amazon","plants","24.99","","https://www.amazon.ca/s?k=Cozy%20Potted%20Plant%20SwipeShop%20Studio%20plants","https://www.amazon.ca/s?k=Cozy%20Potted%20Plant%20SwipeShop%20Studio%20plants","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"qyCE78k5t65imFonqNgd","Bold Wall Mirror","Amazon","mirrors","65.99","","https://www.amazon.ca/s?k=Bold%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors","https://www.amazon.ca/s?k=Bold%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"r4ey0vdEGwckjUEBM6QL","Arc Floor Lamp","Amazon","lighting","129.99","","https://www.amazon.ca/s?k=Arc%20Floor%20Lamp%20SwipeShop%20Studio%20Lighting","https://www.amazon.ca/s?k=Arc%20Floor%20Lamp%20SwipeShop%20Studio%20Lighting","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"rFBatjZVN98Q24F4LLeL","Bold Wall Mirror","Amazon","mirrors","83.99","","https://www.amazon.ca/s?k=Bold%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors","https://www.amazon.ca/s?k=Bold%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"rFOJ2ltaC5V4V3u6GuBY","Neutral Organizer","Amazon","storage","53.99","","https://www.amazon.ca/s?k=Neutral%20Organizer%20SwipeShop%20Studio%20storage","https://www.amazon.ca/s?k=Neutral%20Organizer%20SwipeShop%20Studio%20storage","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"rLioOfyazsay4L1Vq2hx","Modern Storage Basket","Amazon","storage","32.99","","https://www.amazon.ca/s?k=Modern%20Storage%20Basket%20SwipeShop%20Studio%20storage","https://www.amazon.ca/s?k=Modern%20Storage%20Basket%20SwipeShop%20Studio%20storage","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"rVsYdR2MgFKJ7JeT8jrM","Minimal Indoor Plant","Amazon","plants","36.99","","https://www.amazon.ca/s?k=Minimal%20Indoor%20Plant%20SwipeShop%20Studio%20plants","https://www.amazon.ca/s?k=Minimal%20Indoor%20Plant%20SwipeShop%20Studio%20plants","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"rat1FuLonn1lbEHHuUw0","Soft Storage Basket","Amazon","storage","38.99","","https://www.amazon.ca/s?k=Soft%20Storage%20Basket%20SwipeShop%20Studio%20storage","https://www.amazon.ca/s?k=Soft%20Storage%20Basket%20SwipeShop%20Studio%20storage","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"rcRRaBSPgP77hVHGbwNT","Bold Stool","Amazon","storage","161.99","","https://www.amazon.ca/s?k=Bold%20Stool%20SwipeShop%20Studio%20seating","https://www.amazon.ca/s?k=Bold%20Stool%20SwipeShop%20Studio%20seating","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"rzv3rhrJBNhvBDH72X9U","Soft Coffee Table","Amazon","storage","129.99","","https://www.amazon.ca/s?k=Soft%20Coffee%20Table%20SwipeShop%20Studio%20tables","https://www.amazon.ca/s?k=Soft%20Coffee%20Table%20SwipeShop%20Studio%20tables","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"s8HtgAJI3uU4YqrQqbha","Minimal Pendant Light","Amazon","lighting","58.99","","https://www.amazon.ca/s?k=Minimal%20Pendant%20Light%20SwipeShop%20Studio%20lighting","https://www.amazon.ca/s?k=Minimal%20Pendant%20Light%20SwipeShop%20Studio%20lighting","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"s9BJGctrmU3MyJDFxRV1","Cozy Pendant Light","Amazon","lighting","55.99","","https://www.amazon.ca/s?k=Cozy%20Pendant%20Light%20SwipeShop%20Studio%20lighting","https://www.amazon.ca/s?k=Cozy%20Pendant%20Light%20SwipeShop%20Studio%20lighting","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"sANdiIo70GH6BVcC8qAe","Cozy Ceramic Set","Amazon","storage","19.99","","https://www.amazon.ca/s?k=Cozy%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor","https://www.amazon.ca/s?k=Cozy%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"sERKbObzmbs2WN1Ix4t7","Classic Potted Plant","Amazon","plants","42.99","","https://www.amazon.ca/s?k=Classic%20Potted%20Plant%20SwipeShop%20Studio%20plants","https://www.amazon.ca/s?k=Classic%20Potted%20Plant%20SwipeShop%20Studio%20plants","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"sLpsQM4uiaCCg5hAs7Gl","Cozy Area Rug","Amazon","storage","79.99","","https://www.amazon.ca/s?k=Cozy%20Area%20Rug%20SwipeShop%20Studio%20rugs","https://www.amazon.ca/s?k=Cozy%20Area%20Rug%20SwipeShop%20Studio%20rugs","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
