"id","name","retailer","category","price","purchaseUrl","asin"
"sy6tlCb2EAEsgxs9KWxN","Bold Table Lamp","Amazon","lighting","70.99","https://www.amazon.ca/s?k=Bold%20Table%20Lamp%20SwipeShop%20Studio%20lighting",""
"tCCyfzcrnCNB8B6XHrix","Minimal Vanity Mirror","Amazon","mirrors","71.99","https://www.amazon.ca/s?k=Minimal%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors",""
"tGRDTenCeUu5pwbXEoE0","Bold Serving Tray","Amazon","storage","46.99","https://www.amazon.ca/s?k=Bold%20Serving%20Tray%20SwipeShop%20Studio%20kitchen_decor",""
"tM5RRa4HzRppbVEjtIxy","Modern Console Table","Amazon","storage","135.99","https://www.amazon.ca/s?k=Modern%20Console%20Table%20SwipeShop%20Studio%20tables",""
"tRdGcHO8Tagk1KretSrq","Minimal Runner Rug","Amazon","storage","59.99","https://www.amazon.ca/s?k=Minimal%20Runner%20Rug%20SwipeShop%20Studio%20Rugs",""
"tUyiAW0vbnGXMt4ayoSI","Classic Floor Lamp","Amazon","lighting","61.99","https://www.amazon.ca/s?k=Classic%20Floor%20Lamp%20SwipeShop%20Studio%20lighting",""
"tW1GYdQcX0Be7nGj4z2u","Neutral Storage Basket","Amazon","storage","35.99","https://www.amazon.ca/s?k=Neutral%20Storage%20Basket%20SwipeShop%20Studio%20storage",""
"tkKf8JIQnRtCBVPdM29v","Bold Bench","Amazon","storage","167.99","https://www.amazon.ca/s?k=Bold%20Bench%20SwipeShop%20Studio%20seating",""
"tmOP0xt8ycjrdywkZorU","Classic Wool Rug","Amazon","storage","103.99","https://www.amazon.ca/s?k=Classic%20Wool%20Rug%20SwipeShop%20Studio%20rugs",""
"u0Lji1uGGXbie6wREWFE","Hanging Plant Pot","Amazon","plants","19.99","https://www.amazon.ca/s?k=Hanging%20Plant%20Pot%20SwipeShop%20Studio%20Plants",""
"uG8qhh6L11Uoouw8rFiU","Minimal Wall Poster","Amazon","wall-decor","45.99","https://www.amazon.ca/s?k=Minimal%20Wall%20Poster%20SwipeShop%20Studio%20wall_art",""
"uIX6VXuNCBtYbnLjDlxx","Neutral Round Mirror","Amazon","mirrors","68.99","https://www.amazon.ca/s?k=Neutral%20Round%20Mirror%20SwipeShop%20Studio%20mirrors",""
"uRPSChzx44qoTNZeSagW","Cozy Wool Rug","Amazon","storage","88.99","https://www.amazon.ca/s?k=Cozy%20Wool%20Rug%20SwipeShop%20Studio%20rugs",""
"uYgcAsx3j56LgusuiWOR","Modern Potted Plant","Amazon","plants","24.99","https://www.amazon.ca/s?k=Modern%20Potted%20Plant%20SwipeShop%20Studio%20plants",""
"uiPLoMbzmPgxpuIZXhSu","Landscape Poster","Amazon","wall-decor","24.99","https://www.amazon.ca/s?k=Landscape%20Poster%20SwipeShop%20Studio%20Wall%20Art",""
"v8oedKhtf675iGrJBMtL","Neutral Sheet Set","Amazon","cozy-bedroom","90.99","https://www.amazon.ca/s?k=Neutral%20Sheet%20Set%20SwipeShop%20Studio%20bedding",""
"vGFeJh440cdnN5JvDBQd","Minimal Pillow Set (2-pack)","Amazon","cozy-bedroom","29.99","https://www.amazon.ca/s?k=Minimal%20Pillow%20Set%20(2-pack)%20SwipeShop%20Studio%20Bedding",""
"vGQRe9Ksy7Oz2RFrbJkV","Neutral Coffee Table","Amazon","storage","156.99","https://www.amazon.ca/s?k=Neutral%20Coffee%20Table%20SwipeShop%20Studio%20tables",""
"vMmABeRc75sPqtMp1QXU","Cozy Console Table","Amazon","storage","147.99","https://www.amazon.ca/s?k=Cozy%20Console%20Table%20SwipeShop%20Studio%20tables",""
"vNNyRuaSlcSBXQfXCBkZ","Soft Table Lamp","Amazon","lighting","61.99","https://www.amazon.ca/s?k=Soft%20Table%20Lamp%20SwipeShop%20Studio%20lighting",""
"vW6Llo5GqZzBy7AQxIhe","Modern Planter","Amazon","plants","30.99","https://www.amazon.ca/s?k=Modern%20Planter%20SwipeShop%20Studio%20plants",""
"vfL6Z2lP04YHyJkfM03T","Modern Planter","Amazon","plants","42.99","https://www.amazon.ca/s?k=Modern%20Planter%20SwipeShop%20Studio%20plants",""
"vzDzTS7KLREZL4Mb9fro","Modern Canvas Art","Amazon","wall-decor","60.99","https://www.amazon.ca/s?k=Modern%20Canvas%20Art%20SwipeShop%20Studio%20wall_art",""
"vzaYMyv7WDx38RYnlzCv","Soft Ceramic Set","Amazon","storage","28.99","https://www.amazon.ca/s?k=Soft%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor",""
"wItmhgyblvmUxreQYvx5","Minimal Wall Poster","Amazon","wall-decor","54.99","https://www.amazon.ca/s?k=Minimal%20Wall%20Poster%20SwipeShop%20Studio%20wall_art",""
"wYxbKI42AbHzZIdTSIfh","Minimal Storage Basket","Amazon","storage","29.99","https://www.amazon.ca/s?k=Minimal%20Storage%20Basket%20SwipeShop%20Studio%20storage",""
"winh6yFGspDNq52cSlmv","Minimal Wool Rug","Amazon","storage","79.99","https://www.amazon.ca/s?k=Minimal%20Wool%20Rug%20SwipeShop%20Studio%20rugs",""
"wrnMxJOirYCplC9mDlGZ","Minimal Potted Plant","Amazon","plants","48.99","https://www.amazon.ca/s?k=Minimal%20Potted%20Plant%20SwipeShop%20Studio%20plants",""
"wrwXppMDRyvYNKUGF3Dc","Modern Coffee Table","Amazon","storage","150.99","https://www.amazon.ca/s?k=Modern%20Coffee%20Table%20SwipeShop%20Studio%20tables",""
"wu8SClbTAHqifTuFJwPl","Minimal Wool Rug","Amazon","storage","91.99","https://www.amazon.ca/s?k=Minimal%20Wool%20Rug%20SwipeShop%20Studio%20rugs",""
"x0GPhtgWlEug9tyXwfJc","Neutral Serving Tray","Amazon","storage","25.99","https://www.amazon.ca/s?k=Neutral%20Serving%20Tray%20SwipeShop%20Studio%20kitchen_decor",""
"x2QszWxaYW0c662SOFLI","Minimal Planter","Amazon","plants","36.99","https://www.amazon.ca/s?k=Minimal%20Planter%20SwipeShop%20Studio%20plants",""
"x4G9zOn0DLxg5bUZh84U","Minimal Pillow Set","Amazon","cozy-bedroom","90.99","https://www.amazon.ca/s?k=Minimal%20Pillow%20Set%20SwipeShop%20Studio%20bedding",""
"x79aYcOmmgWlVddIfXtg","Cozy Ceramic Set","Amazon","storage","40.99","https://www.amazon.ca/s?k=Cozy%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor",""
"xCERy6po4lnSq9rm7whk","Soft Pendant Light","Amazon","lighting","73.99","https://www.amazon.ca/s?k=Soft%20Pendant%20Light%20SwipeShop%20Studio%20lighting",""
"xHwbheirofCwBoM9w7G6","Bouclé Accent Chair","Amazon","storage","229.99","https://www.amazon.ca/s?k=Boucl%C3%A9%20Accent%20Chair%20SwipeShop%20Studio%20Seating",""
"xZeqhNkIx8yzKsqylGQI","Classic Planter","Amazon","plants","51.99","https://www.amazon.ca/s?k=Classic%20Planter%20SwipeShop%20Studio%20plants",""
"xzwiccDpXAPn7jwT1myF","Soft Round Mirror","Amazon","mirrors","71.99","https://www.amazon.ca/s?k=Soft%20Round%20Mirror%20SwipeShop%20Studio%20mirrors",""
"yATgVKs0uEXcmaxeTvMR","Modern Potted Plant","Amazon","plants","27.99","https://www.amazon.ca/s?k=Modern%20Potted%20Plant%20SwipeShop%20Studio%20plants",""
"yBsVBkfgGke9FwU94FGX","Cozy Potted Plant","Amazon","plants","24.99","https://www.amazon.ca/s?k=Cozy%20Potted%20Plant%20SwipeShop%20Studio%20plants",""
"yCCnJ1bgwI3PTw2oxwlH","Bold Accent Chair","Amazon","storage","161.99","https://www.amazon.ca/s?k=Bold%20Accent%20Chair%20SwipeShop%20Studio%20seating",""
"yDwH1pTrlRHaVGC7IEQO","Classic Coffee Table","Amazon","storage","144.99","https://www.amazon.ca/s?k=Classic%20Coffee%20Table%20SwipeShop%20Studio%20tables",""
"yEsGIyEAHZSoeV1dpETp","Cozy Storage Basket","Amazon","storage","53.99","https://www.amazon.ca/s?k=Cozy%20Storage%20Basket%20SwipeShop%20Studio%20storage",""
"yThK0SytqRGP5DRxakd3","Soft Wall Mirror","Amazon","mirrors","59.99","https://www.amazon.ca/s?k=Soft%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors",""
"yWri0ZZxiTk9aQ30OqYJ","Minimal Planter","Amazon","plants","48.99","https://www.amazon.ca/s?k=Minimal%20Planter%20SwipeShop%20Studio%20plants",""
"ya7c3CRvsqi4RGmSQJbf","Bold Wall Poster","Amazon","wall-decor","39.99","https://www.amazon.ca/s?k=Bold%20Wall%20Poster%20SwipeShop%20Studio%20wall_art",""
"ygh4lF2A5fJSgK2Ot3Jp","Cozy Bench","Amazon","storage","170.99","https://www.amazon.ca/s?k=Cozy%20Bench%20SwipeShop%20Studio%20seating",""
"yhP6CWnsd2Td5N9BHpiN","Soft Runner Rug","Amazon","storage","82.99","https://www.amazon.ca/s?k=Soft%20Runner%20Rug%20SwipeShop%20Studio%20rugs",""
"yy8vYUaGNhu3pxcdQgfe","Cozy Wall Mirror","Amazon","mirrors","65.99","https://www.amazon.ca/s?k=Cozy%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors",""
"zAbYeWU1XIf5wsbVEyf8","Neutral Floor Lamp","Amazon","lighting","73.99","https://www.amazon.ca/s?k=Neutral%20Floor%20Lamp%20SwipeShop%20Studio%20lighting",""
"zGqUWYezVgWdK5uWc8R0","Neutral Area Rug","Amazon","storage","79.99","https://www.amazon.ca/s?k=Neutral%20Area%20Rug%20Rugs",""
"zIX6l5idG78kzluiIJ2i","Modern Wall Mirror","Amazon","mirrors","68.99","https://www.amazon.ca/s?k=Modern%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors",""
"zRt4RRfydDeROu5O6BXh","Cozy Storage Basket","Amazon","storage","47.99","https://www.amazon.ca/s?k=Cozy%20Storage%20Basket%20SwipeShop%20Studio%20storage",""
"zVRopeE5A3cQXMOv5SMJ","Soft Stool","Amazon","storage","149.99","https://www.amazon.ca/s?k=Soft%20Stool%20SwipeShop%20Studio%20seating",""
